areaCodePrefix,cluster1,cluster2,cluster3,cluster4,cluster5
263160,2,4,0,1,5
700027,0,1,2,5,4
123021,2,4,1,0,5
416003,5,1,3,2,4
571436,3,5,1,0,2
581202,3,1,5,0,2
734008,0,2,4,1,5
736206,1,5,0,3,2
508218,1,5,3,0,2
370655,2,5,1,4,3
344027,2,4,5,1,3
530029,1,5,3,0,2
788156,0,1,2,5,4
362030,2,5,1,4,3
811303,0,2,4,1,5
515413,3,1,5,0,2
571118,3,5,1,0,2
700062,2,4,1,5,0
210205,2,4,1,5,0
387430,5,1,2,4,3
854332,0,2,4,1,5
473443,2,1,0,4,5
224122,2,4,1,5,0
416501,1,5,3,0,2
422620,5,1,3,2,4
416118,5,1,3,2,0
203141,2,4,1,5,0
272194,2,4,0,1,5
507122,1,5,3,0,2
387540,5,1,2,4,3
802122,2,4,0,1,5
811310,2,4,0,1,5
682504,3,5,1,2,0
797116,0,2,4,1,5
752011,0,1,5,3,2
560042,3,1,5,0,2
609107,3,1,5,0,2
801112,2,0,4,1,5
444723,5,1,2,3,4
754026,0,2,1,5,4
679327,3,5,1,0,2
612803,3,1,5,0,2
508101,1,5,3,0,2
335001,2,4,5,1,0
835214,2,4,0,1,5
209739,0,2,4,1,5
521132,3,1,5,0,2
686509,5,1,3,2,0
531126,1,5,3,0,2
800015,0,2,4,1,5
431714,1,5,2,4,3
530016,1,5,3,0,2
176125,2,4,5,1,0
416520,5,1,3,2,4
799005,0,1,2,5,4
834009,0,2,1,4,5
790104,0,2,4,1,5
678009,1,5,3,0,2
736101,0,2,4,1,5
283111,2,4,1,5,0
202155,2,4,1,5,0
700099,0,1,2,5,4
276406,1,5,0,2,3
208002,2,4,0,1,5
721441,0,1,2,5,4
636501,3,1,5,0,2
251002,2,4,5,1,0
271804,2,4,0,1,5
587202,5,1,3,2,0
123303,4,2,5,1,0
768030,0,1,5,2,3
782120,0,2,4,1,5
629703,3,1,5,0,2
632502,3,1,5,0,2
636108,3,1,5,0,2
249175,2,4,0,1,5
602021,3,1,5,0,2
574241,1,5,3,0,2
500066,2,4,5,1,0
680010,3,1,5,0,2
502114,1,5,3,0,2
609103,3,1,5,0,2
416611,5,1,3,2,0
629162,3,5,1,0,2
462031,2,4,1,5,0
587117,5,1,3,2,0
781018,0,2,4,1,5
413522,5,1,3,2,0
394630,5,1,2,3,4
573220,3,5,1,0,2
284403,2,4,1,5,0
627857,3,1,5,0,2
639005,3,5,1,0,2
828201,0,1,5,2,4
422213,5,1,3,2,4
600124,3,1,5,0,2
625103,3,1,5,0,2
110094,2,4,0,1,5
685605,3,1,5,0,2
678543,1,5,3,0,2
209115,2,4,0,1,5
442917,2,4,5,1,0
242123,2,4,0,1,5
761043,0,1,5,3,2
805123,2,4,0,1,5
605802,3,1,5,0,2
768121,0,1,5,2,3
770033,0,2,1,4,5
606802,3,1,5,0,2
387370,0,1,5,3,2
712258,0,1,2,5,4
636808,3,5,1,0,2
487001,1,2,5,4,0
285122,2,4,1,5,0
782139,0,2,4,1,5
679536,3,5,1,0,2
411046,2,5,1,4,0
509325,5,1,2,4,3
783130,0,2,4,1,5
580021,5,1,3,2,0
577179,5,3,1,2,0
241202,2,4,0,1,5
636113,3,1,5,0,2
440014,1,5,2,3,0
766019,1,5,0,2,3
413705,5,1,3,2,4
686508,5,1,3,2,0
344044,2,4,5,1,3
585309,2,4,0,1,5
505305,1,5,3,0,2
461110,1,5,2,4,0
517102,1,5,3,0,2
764001,1,5,0,3,2
421101,5,1,3,2,4
484552,2,1,4,5,0
413601,5,1,3,2,0
833104,0,1,5,2,4
788802,0,2,4,1,5
221304,2,4,0,1,5
174503,4,2,5,1,0
683543,3,5,1,0,2
464774,2,4,1,5,0
676301,3,5,1,0,2
695602,3,5,1,0,2
305923,2,4,5,1,0
312204,5,2,1,4,3
230001,2,4,0,1,5
679515,3,5,1,0,2
411048,2,5,1,4,0
209621,2,4,1,5,0
416402,5,1,3,2,0
758085,0,1,5,2,3
638702,3,1,5,0,2
670005,3,5,1,0,2
271125,2,4,0,1,5
743368,0,2,1,4,5
193224,4,2,5,1,0
228132,2,4,0,1,5
532190,1,5,0,3,2
670504,3,1,5,0,2
515775,3,1,5,0,2
250003,2,4,1,5,0
784527,0,2,4,1,5
470771,2,4,0,1,5
833106,0,1,5,2,4
841438,4,2,1,5,0
176216,2,5,1,4,0
184101,4,2,5,1,0
628301,3,5,1,0,2
845103,0,2,1,4,5
854109,2,4,1,0,5
276122,0,2,4,1,5
396450,5,1,2,4,3
590018,3,5,1,0,2
847105,2,4,1,5,0
574244,1,5,3,0,2
125104,4,2,5,1,0
573142,3,5,1,0,2
700114,0,1,2,5,4
522402,1,5,3,0,2
382765,5,1,2,3,4
231216,0,2,4,1,5
756129,0,1,5,3,2
422308,2,4,1,5,0
509407,1,5,3,0,2
462001,2,5,1,4,3
689676,3,5,1,0,2
423501,5,1,3,2,4
680006,3,1,5,0,2
632405,1,5,3,2,0
342013,2,4,5,1,3
825317,0,2,4,1,5
523292,3,1,5,0,2
389390,2,4,5,1,0
637214,3,1,5,0,2
335022,4,2,5,1,0
283207,2,4,1,5,0
577182,3,1,5,0,2
415634,5,1,3,2,4
141201,4,2,5,1,0
788025,0,2,4,1,5
781017,0,2,4,1,5
450332,2,4,1,5,0
415609,5,1,3,2,4
847211,0,2,4,1,5
821303,0,2,4,1,5
622501,3,1,5,0,2
784502,0,2,4,1,5
363310,2,5,1,4,3
283125,2,4,1,5,0
209747,2,4,0,1,5
752094,0,1,5,3,2
534269,3,1,5,0,2
515621,3,1,5,0,2
811211,2,4,1,5,0
782105,0,2,4,1,5
577436,3,5,1,2,0
641010,3,1,5,0,2
781312,0,2,4,1,5
722134,0,1,5,2,4
743603,0,1,2,5,4
815313,2,0,4,1,5
759125,0,1,5,3,2
628718,3,1,5,0,2
841439,2,4,0,1,5
125050,2,4,5,1,0
444905,5,1,3,2,0
272181,2,4,0,1,5
691500,3,5,1,0,2
411032,5,1,3,2,4
574253,3,5,1,0,2
770052,0,1,5,2,4
811309,0,2,4,1,5
228121,2,4,1,5,0
141114,2,4,5,1,0
635303,3,1,5,0,2
686507,5,1,3,2,0
637104,3,1,5,0,2
460447,5,1,3,2,0
636004,3,1,5,0,2
492001,2,4,1,5,0
517291,3,1,5,0,2
560102,3,5,1,0,2
181122,4,2,5,1,0
370650,2,5,1,4,3
620011,3,1,5,0,2
691012,3,5,1,0,2
226002,2,4,0,1,5
246422,4,2,0,1,5
335061,4,2,0,1,5
721654,0,1,5,2,4
690511,3,1,5,0,2
415020,2,1,5,4,0
456668,5,1,2,4,3
786006,0,2,4,1,5
523328,1,5,3,0,2
689508,2,4,5,1,0
415629,5,1,3,2,4
486892,2,4,0,1,5
388245,2,5,1,4,0
641671,3,1,5,0,2
431750,5,1,3,2,4
635801,3,1,5,0,2
460665,2,5,1,4,3
452010,5,1,2,4,3
324005,2,4,5,1,0
271821,2,1,4,5,0
614205,3,1,5,0,2
630553,3,1,5,0,2
628304,3,5,1,0,2
521245,1,3,5,0,2
713214,0,2,1,4,5
127042,4,2,1,5,0
414103,5,1,3,2,4
202140,2,4,1,5,0
415508,5,1,3,2,4
744105,0,3,1,5,2
752063,0,1,5,3,2
844508,2,4,0,1,5
394355,5,1,2,3,4
487661,2,4,1,5,0
231211,2,0,4,1,5
521151,1,5,3,0,2
151208,2,4,5,1,0
621216,3,1,5,0,2
403530,5,1,3,2,0
641669,3,1,5,0,2
243725,2,4,0,1,5
685607,3,1,5,0,2
311804,2,4,5,1,0
522235,3,1,5,0,2
454335,5,1,2,4,3
403503,5,1,3,2,0
250341,2,4,5,1,0
224119,2,4,5,1,0
752018,0,1,5,2,3
626003,3,1,5,0,2
580112,5,1,3,2,0
391152,2,4,5,1,3
177110,2,4,5,1,0
680103,3,5,1,0,2
464220,2,1,4,5,0
212658,2,4,1,5,0
262401,4,2,1,5,0
741234,0,1,2,5,4
505212,1,5,3,0,2
571812,3,5,1,0,2
673307,3,5,1,0,2
673575,3,5,1,0,2
144606,2,4,5,1,0
322251,2,4,1,5,0
472118,2,4,1,5,0
501143,1,5,2,4,0
754109,1,5,0,2,4
326035,2,5,1,4,0
576221,1,5,3,0,2
171201,4,2,0,1,5
412103,5,1,3,2,4
263676,2,4,1,5,0
781038,0,2,4,1,5
396126,2,4,0,1,5
609602,3,1,5,0,2
144027,2,4,1,5,0
370135,2,5,1,4,3
416209,5,1,3,2,4
523109,3,1,5,0,2
790102,0,1,2,5,4
518452,3,1,5,0,2
110021,2,4,5,1,0
643007,3,5,1,0,2
388160,5,1,2,4,3
604304,3,1,5,0,2
415504,5,1,3,2,4
605202,3,1,5,0,2
639006,3,5,1,0,2
722102,2,4,1,5,0
212641,0,2,4,1,5
533305,1,3,5,0,2
382745,5,1,2,4,3
212217,2,4,0,1,5
625528,3,1,5,0,2
690573,3,5,1,0,2
825314,0,2,4,1,5
785693,0,2,4,1,5
225201,1,5,3,0,2
833215,0,1,5,2,4
627101,3,1,5,0,2
854334,0,2,4,1,5
305205,2,4,0,1,5
643219,3,5,1,0,2
643203,3,5,1,0,2
394360,2,4,5,1,0
721606,0,1,5,2,4
342014,2,4,5,1,0
328025,2,4,1,5,0
141126,2,4,1,5,0
144012,4,2,0,5,1
496113,0,1,2,5,4
572215,3,5,1,0,2
363630,4,2,5,1,0
673585,3,1,5,0,2
765015,1,0,2,5,4
723101,0,2,1,5,4
736201,0,1,5,2,4
509217,1,5,3,0,2
208026,2,4,1,5,0
383345,2,5,1,4,3
583237,5,1,3,2,0
518102,1,5,3,0,2
394335,5,1,2,3,4
180013,4,2,5,1,0
585104,5,1,3,2,0
631402,3,1,5,0,2
825319,4,2,5,1,0
711414,0,1,2,5,4
275303,0,1,5,3,2
160102,4,2,5,1,0
735226,0,2,4,1,5
272153,2,4,0,1,5
453115,5,1,2,3,4
274604,2,4,1,0,5
182144,4,2,5,1,0
591213,5,1,3,2,0
412803,5,1,3,2,4
244921,2,4,1,5,0
796007,0,1,2,5,4
682041,3,5,1,0,2
516175,3,1,5,0,2
609309,3,1,5,0,2
229123,4,2,0,1,5
524345,3,1,5,0,2
585202,1,5,2,3,4
638009,3,1,5,0,2
803110,0,2,4,1,5
415202,5,1,3,2,4
416101,5,1,3,2,0
450445,5,1,3,2,4
766037,0,1,5,3,2
507305,1,5,3,0,2
507120,1,5,3,0,2
623514,3,1,5,0,2
636813,3,1,5,0,2
261403,2,4,0,1,5
496338,2,0,1,4,5
221208,2,4,0,1,5
174036,2,4,5,1,0
144105,2,4,5,1,0
532460,1,5,3,0,2
123028,2,4,1,5,0
175011,2,4,1,5,0
401608,5,1,2,3,4
570005,3,5,1,0,2
494114,1,5,3,0,2
624712,3,1,5,0,2
829203,0,2,4,1,5
680631,3,5,1,0,2
788119,0,1,2,5,4
757035,0,1,5,2,4
483225,1,5,2,4,0
571429,3,5,1,0,2
622402,3,1,5,0,2
822131,0,2,1,5,4
670302,3,5,1,0,2
413721,5,1,3,2,4
444302,5,1,2,3,4
768201,0,1,5,2,3
491335,2,0,1,5,4
500068,2,4,5,1,0
394325,2,5,1,4,3
628701,3,1,5,0,2
444312,5,1,2,4,3
691583,3,5,1,0,2
580020,5,1,3,2,0
591156,5,1,3,2,0
788713,0,2,4,1,5
477117,2,4,5,1,0
176323,4,2,0,5,1
523304,3,1,5,0,2
763008,0,1,5,2,3
641062,3,5,1,0,2
380028,5,1,3,2,4
176027,4,2,5,1,0
788832,0,2,4,1,5
304802,2,4,5,1,0
761052,0,1,5,3,2
756079,4,2,5,1,0
768214,0,1,5,2,4
638402,3,5,1,0,2
572213,3,5,1,0,2
362215,5,1,2,4,3
144509,4,2,5,1,0
142047,4,2,5,1,0
600001,3,1,5,0,2
362255,5,1,2,3,4
629803,3,1,5,0,2
431703,5,1,2,4,3
815354,0,2,1,4,5
177211,4,2,5,1,0
625234,3,1,5,0,2
505306,1,5,3,2,0
764048,1,5,3,0,2
470228,2,1,5,4,0
600072,3,1,5,0,2
246124,4,2,0,1,5
387130,2,4,5,1,3
206249,2,4,0,1,5
754214,0,1,5,3,2
143411,2,4,5,1,0
184145,4,2,5,1,0
403103,5,1,3,2,0
143512,2,4,0,1,5
642130,3,5,1,0,2
637408,3,1,5,0,2
226011,2,0,4,1,5
247662,4,2,0,1,5
583218,3,5,1,0,2
614601,3,1,5,0,2
523225,1,3,5,0,2
233303,2,4,1,0,5
829113,0,2,1,5,4
221009,2,4,0,1,5
769016,0,1,5,2,4
251003,2,4,5,1,0
425423,2,4,5,1,0
415101,5,1,3,2,4
304505,2,4,5,1,0
535183,1,0,5,3,2
515651,3,1,5,0,2
325203,2,4,5,1,0
609313,3,1,5,0,2
124508,2,4,0,1,5
306023,2,4,5,1,3
670631,3,5,1,0,2
802351,0,2,4,1,5
744106,0,3,1,5,2
275103,2,1,5,4,0
423303,5,1,3,2,0
122414,2,4,1,5,0
413409,5,1,3,2,0
395009,2,5,1,4,3
670567,3,5,1,0,2
480882,2,1,5,0,4
275302,2,4,1,5,0
607112,3,1,5,0,2
274808,2,4,5,1,0
144806,0,2,4,1,5
364521,2,4,0,1,5
233225,2,4,0,1,5
688523,3,5,1,0,2
761009,0,1,5,3,2
141418,4,2,5,1,0
813222,0,2,1,5,4
824115,0,2,1,5,4
781381,0,2,4,1,5
243302,2,4,0,1,5
396590,5,1,2,4,3
175002,2,4,1,5,0
523227,1,3,5,0,2
786158,0,2,4,1,5
713405,1,2,5,0,4
625535,3,1,5,0,2
171223,2,4,1,0,5
790001,0,2,4,1,5
133302,4,2,5,1,0
754231,2,4,0,1,5
758013,0,1,5,2,4
680683,3,1,5,0,2
303505,2,4,5,1,0
683572,3,5,1,0,2
303108,2,4,5,1,0
798611,2,5,4,1,3
679328,3,5,1,0,2
767048,0,1,5,2,3
628206,3,1,5,0,2
641401,3,1,5,0,2
690528,3,5,1,0,2
521102,1,5,3,0,2
271313,2,4,5,1,0
695605,3,5,1,0,2
273301,2,4,0,1,5
491445,1,5,2,3,0
263625,2,4,1,5,0
572228,3,5,1,0,2
854114,0,2,4,1,5
731104,0,1,2,5,4
400061,5,1,3,2,4
431115,5,1,3,2,4
141008,4,2,5,1,0
603204,3,1,5,0,2
209720,2,4,0,1,5
507157,1,3,5,0,2
136043,2,4,5,1,0
395006,2,5,1,4,3
532243,0,1,5,3,2
673303,3,5,1,0,2
679591,3,5,1,0,2
412216,5,1,3,2,4
683521,3,5,1,0,2
326513,2,5,1,4,3
821312,2,4,1,5,0
416212,5,1,3,2,4
212108,2,0,4,1,5
756134,2,4,5,1,3
635601,3,1,5,0,2
484665,2,4,1,0,5
394210,2,4,1,5,0
174505,4,2,5,1,0
600063,3,1,5,0,2
144023,2,4,1,5,0
412308,5,1,3,2,4
209725,2,4,0,1,5
532425,1,5,0,3,2
518176,1,3,5,0,2
785681,0,2,4,1,5
141120,2,4,1,5,0
641664,3,1,5,0,2
737111,0,2,4,1,5
700101,0,1,5,2,3
712512,0,1,5,2,4
586207,5,1,3,2,0
455111,0,2,1,5,4
501101,1,5,3,0,2
122107,2,4,5,1,0
752031,1,0,5,2,3
784165,0,2,4,1,5
736182,0,2,4,1,5
323801,2,4,5,1,0
232340,2,0,4,1,5
577220,3,5,1,2,0
365456,5,1,2,4,3
673573,3,5,1,0,2
577135,3,5,1,0,2
759100,0,1,5,2,4
314029,5,1,2,4,3
249408,2,4,0,1,5
380004,5,2,1,4,3
524409,3,1,5,0,2
273303,2,4,0,1,5
441215,5,1,3,2,4
250625,2,4,1,5,0
416207,5,1,3,2,4
174306,4,2,5,1,0
517414,3,1,5,0,2
670642,3,5,1,0,2
515291,3,5,1,0,2
686016,3,5,1,0,2
689507,2,4,5,1,0
518463,1,5,3,0,2
764057,1,0,5,2,4
488333,2,4,1,5,0
506369,1,5,3,0,2
509153,1,5,3,0,2
630006,3,1,5,0,2
306104,2,4,1,5,0
623522,3,1,5,0,2
695007,3,5,1,0,2
394310,0,2,1,4,5
736157,0,2,4,1,5
742201,0,2,1,4,5
679551,3,5,1,0,2
680684,3,1,5,0,2
124113,4,2,0,1,5
422105,5,1,3,2,4
613501,3,1,5,0,2
533340,1,3,5,0,2
731201,0,2,1,4,5
534101,1,5,3,0,2
395005,5,1,2,3,4
221112,2,4,1,5,0
504105,0,1,5,3,2
177006,2,4,0,1,5
515661,3,1,5,0,2
307513,2,4,5,1,0
690107,3,5,1,0,2
768109,0,1,5,2,3
673008,3,5,1,0,2
625533,3,1,5,0,2
465683,2,4,1,5,0
230144,2,4,0,1,5
801102,0,2,4,1,5
788722,0,2,4,1,5
731221,0,2,1,4,5
585329,1,5,3,2,0
500013,1,5,3,0,2
783334,0,2,4,1,5
173204,4,2,5,1,0
584143,5,3,1,2,0
152026,4,2,5,1,0
635113,3,1,5,0,2
713323,0,2,1,4,5
364230,2,5,1,4,3
586215,5,1,3,2,0
742137,0,2,1,4,5
781003,0,2,4,1,5
711408,0,1,5,2,3
571435,3,5,1,0,2
606804,3,1,5,0,2
431809,1,5,3,2,0
515408,3,1,5,0,2
303305,2,4,1,5,0
249185,4,2,0,1,5
581109,3,5,1,0,2
788781,0,2,1,4,5
422103,5,1,3,2,4
524306,3,1,5,0,2
144211,4,2,5,1,0
444110,5,1,3,2,4
680689,3,1,5,0,2
141401,4,2,5,1,0
700008,0,1,5,2,4
781306,0,2,4,1,5
563129,3,1,5,0,2
332406,2,4,5,1,0
614902,3,1,5,0,2
211019,2,4,1,0,5
723133,0,2,1,5,4
531162,1,5,3,0,2
574212,3,5,1,0,2
143409,2,4,5,1,0
144209,4,2,5,1,0
307027,2,4,5,1,0
822116,2,0,4,1,5
822134,0,2,1,4,5
785664,0,2,4,1,5
272207,2,4,0,1,5
110039,2,4,0,1,5
847240,0,2,1,4,5
385555,2,5,1,4,3
141125,2,5,1,4,0
689588,3,1,5,0,2
391175,5,1,2,4,3
402306,5,1,3,2,4
522265,1,5,3,0,2
678762,3,5,1,0,2
147202,4,2,5,1,0
636001,3,1,5,0,2
713203,0,2,1,4,5
713365,0,2,1,5,4
523184,1,3,5,0,2
686691,3,5,1,0,2
620012,3,1,5,0,2
608306,3,5,1,0,2
144033,4,2,5,1,0
313704,2,4,5,1,3
799008,0,1,2,5,4
804430,2,4,0,1,5
461111,5,1,2,4,3
621010,3,1,5,0,2
141203,4,2,5,1,0
621209,3,1,5,0,2
686537,3,5,1,0,2
533217,0,1,5,2,4
686662,3,5,1,0,2
249407,4,2,0,1,5
212663,2,4,1,5,0
695521,3,5,1,0,2
521345,1,5,3,0,2
403521,5,1,3,2,0
485221,2,1,0,5,4
370460,2,5,1,4,3
244303,2,4,0,1,5
509326,5,1,3,2,0
110056,2,4,5,1,0
786189,0,2,4,1,5
413714,5,1,3,2,4
847106,2,4,1,5,0
845457,2,4,1,5,0
841213,2,4,0,1,5
388370,5,1,3,2,4
518349,1,5,3,0,2
711106,0,1,2,5,4
798604,2,4,1,5,0
383235,5,1,2,3,4
530044,1,5,3,0,2
362650,5,1,2,3,4
689649,3,5,1,0,2
493221,2,4,0,1,5
382450,5,1,2,4,3
682024,3,5,1,0,2
577598,3,5,1,0,2
848216,2,4,0,1,5
502269,1,5,3,0,2
110030,2,4,1,5,0
496661,0,1,5,2,4
752079,0,1,5,3,2
507303,1,5,3,0,2
799130,0,2,1,4,5
332708,2,4,5,1,0
515671,3,1,5,0,2
136026,2,4,5,1,0
691319,3,5,1,0,2
431007,5,1,3,2,4
110089,2,4,1,5,0
203205,4,2,5,1,0
524403,3,1,5,0,2
342601,2,4,5,1,0
609111,3,1,5,0,2
276121,4,2,5,1,0
691305,3,5,1,0,2
761131,0,1,5,3,2
721201,0,1,2,5,4
805126,2,0,4,1,5
394352,5,1,3,2,4
413114,5,1,3,2,4
734320,0,2,4,1,5
680663,3,5,1,0,2
586122,5,1,3,2,0
741501,0,1,2,5,4
246472,2,4,1,5,0
691015,3,5,1,0,2
670309,3,5,1,0,2
685588,3,1,5,0,2
835206,2,4,0,1,5
174023,4,2,0,5,1
416550,5,1,3,2,0
431716,1,5,3,2,0
431801,5,1,3,2,0
732128,2,4,1,5,0
670334,3,5,1,0,2
713167,0,2,4,1,5
785688,0,2,4,1,5
813210,0,2,4,1,5
523286,1,3,5,0,2
517582,3,5,1,0,2
131024,2,4,5,1,0
690103,3,5,1,0,2
759145,0,1,5,2,3
144521,4,2,5,1,0
628208,3,1,5,0,2
700031,2,4,0,1,5
425001,5,1,2,3,4
524315,3,1,5,0,2
193121,4,2,5,1,0
416415,5,1,3,2,4
600004,3,1,5,0,2
333307,2,4,5,1,0
643239,3,5,1,0,2
781006,0,2,4,1,5
845419,2,4,1,5,0
416412,5,1,2,3,4
769001,0,1,5,2,4
277204,2,0,4,1,5
509352,1,5,3,0,2
845315,2,0,4,1,5
722171,0,1,2,5,4
431124,5,1,3,2,0
575004,3,5,1,0,2
631606,3,1,5,0,2
764004,1,5,0,3,2
534209,1,5,3,0,2
752115,0,1,5,2,3
700020,0,1,2,5,4
712417,0,1,5,3,2
209205,2,4,1,0,5
231221,2,4,1,5,0
425114,5,1,2,3,4
786187,0,2,4,1,5
332702,2,4,5,1,0
731124,0,2,1,4,5
415537,5,1,3,2,4
382130,2,4,5,1,3
673317,3,5,1,0,2
332714,2,4,5,1,3
632055,3,1,5,0,2
312622,2,4,5,1,0
341504,2,4,5,1,0
581145,3,5,1,2,0
143514,2,4,5,1,0
783361,0,2,4,1,5
476001,2,1,5,4,0
332028,2,4,5,1,0
400703,5,1,3,2,4
335021,4,2,5,1,0
144204,4,2,5,1,0
322211,2,4,1,5,0
560024,3,1,5,0,2
786153,0,2,4,1,5
788724,0,2,4,1,5
341031,2,4,5,1,0
741121,0,1,2,5,4
422402,5,1,3,2,4
783129,0,2,4,1,5
415643,5,1,3,2,4
673637,3,1,5,0,2
804435,2,4,0,1,5
383215,5,1,2,4,3
333302,2,4,5,1,0
805124,2,4,1,5,0
505415,1,5,3,2,0
741253,0,1,2,5,4
391170,5,1,2,4,3
679512,3,5,1,0,2
382225,2,5,1,4,3
614211,3,1,5,0,2
848101,2,4,0,1,5
314406,0,1,2,5,4
800003,0,2,1,4,5
741232,0,1,2,5,4
394170,5,1,2,4,3
424208,5,1,3,2,4
852122,2,4,1,5,0
180002,2,4,5,1,0
443308,5,1,3,2,4
466115,5,1,2,4,3
847403,2,0,1,4,5
222149,2,4,0,1,5
854339,2,4,1,5,0
571428,3,5,1,0,2
146107,4,2,5,1,0
209723,2,4,0,1,5
262802,2,4,1,5,0
401303,5,1,2,3,4
443002,5,1,3,2,4
382725,2,4,5,1,0
305407,2,4,5,1,0
505451,1,5,3,0,2
184151,4,2,5,1,0
509358,1,5,3,0,2
574242,1,5,3,0,2
221007,2,4,0,1,5
734007,0,2,4,1,5
413623,5,1,3,2,0
584113,5,1,3,2,0
700051,0,2,1,4,5
741221,0,1,5,2,4
271215,2,4,1,5,0
805109,0,2,4,1,5
508257,1,5,3,0,2
628229,3,1,5,0,2
516312,3,1,5,0,2
313611,2,5,1,4,3
202143,2,4,1,5,0
503217,1,5,2,4,0
535547,1,5,0,3,2
695306,3,5,1,0,2
752106,0,1,5,2,3
444708,1,5,3,2,0
641008,3,1,5,0,2
781347,0,2,4,1,5
736159,0,2,4,1,5
134116,2,4,5,1,0
473865,1,5,2,4,0
226007,0,2,4,1,5
627352,3,1,5,0,2
322236,2,4,5,1,0
638401,3,5,1,0,2
125058,4,2,5,1,0
743424,0,1,2,5,4
494446,1,5,3,0,2
501203,1,5,3,0,2
532292,0,1,5,3,2
695568,3,1,5,0,2
284002,2,4,1,5,0
284303,2,4,1,5,0
533263,1,5,3,0,2
673305,3,5,1,0,2
788009,0,2,1,4,5
306126,2,4,5,1,3
685551,3,5,1,0,2
757052,0,2,1,5,4
521322,1,5,3,0,2
721424,0,2,4,1,5
450110,2,4,5,1,0
508223,1,5,3,0,2
509360,1,5,3,2,0
415719,5,1,3,2,4
416005,5,1,3,2,4
742212,0,2,4,1,5
410206,2,5,1,4,3
205247,2,1,5,4,0
431701,5,1,3,2,0
560092,3,1,5,0,2
802136,2,4,0,1,5
476221,2,4,1,5,0
508211,1,5,3,0,2
425417,5,1,3,2,4
503245,2,4,5,1,0
431128,5,1,3,2,0
689501,2,4,5,1,0
723153,0,1,2,5,4
828125,0,2,1,4,5
125051,4,2,5,1,0
443301,5,1,2,3,4
535568,2,4,5,1,3
248165,4,2,0,1,5
440020,2,1,5,0,4
312001,2,4,5,1,0
787061,0,1,2,5,4
229125,2,4,1,0,5
680553,3,5,1,0,2
852131,2,4,0,1,5
509409,1,5,3,0,2
591227,5,1,3,2,0
670674,3,5,1,0,2
613104,3,1,5,0,2
535578,1,5,3,0,2
643225,3,5,1,0,2
621311,3,1,5,0,2
503120,1,5,3,0,2
505501,1,5,3,0,2
757026,0,1,5,2,4
794001,0,2,4,1,5
392240,5,1,2,4,3
622103,3,1,5,0,2
643201,3,5,1,0,2
229126,2,4,0,1,5
263642,4,2,0,1,5
209622,2,4,0,1,5
261301,2,1,4,5,0
502295,1,5,3,0,2
590009,5,1,3,2,4
678651,3,5,1,0,2
313802,5,1,2,4,3
523273,1,3,5,0,2
207242,2,4,1,0,5
712411,0,1,2,5,4
143113,4,2,0,1,5
535579,1,0,5,3,2
607202,3,1,5,0,2
172105,4,2,0,1,5
458330,2,4,1,5,0
844504,2,4,0,1,5
385330,2,4,5,1,0
801507,0,2,4,1,5
246164,2,4,1,5,0
283101,2,4,5,1,0
144516,4,2,1,5,0
805131,2,4,0,1,5
224188,2,4,1,0,5
262553,4,2,0,1,5
454441,2,4,5,1,0
767046,1,0,5,3,2
581187,5,3,1,2,0
425410,5,1,2,3,4
686544,3,5,1,0,2
326501,2,4,5,1,3
622102,3,1,5,0,2
691333,3,5,1,0,2
473444,2,4,1,5,0
635810,3,1,5,0,2
832102,0,1,5,2,3
534328,1,5,3,0,2
504308,2,5,1,4,0
516505,1,5,3,0,2
683589,3,5,1,0,2
612601,3,1,5,0,2
560061,3,1,5,0,2
641687,3,1,5,0,2
442305,0,1,2,5,4
630502,3,1,5,0,2
495553,2,1,5,4,0
410509,5,1,3,2,4
571234,3,5,1,0,2
305406,2,4,1,5,0
491229,1,5,0,2,3
781141,0,2,4,1,5
754111,0,1,5,2,3
577229,3,5,1,0,2
441301,1,5,2,3,0
732215,0,2,1,5,4
689586,3,1,5,0,2
425103,5,1,2,4,3
411001,5,1,3,2,4
444005,2,5,1,4,3
416306,2,4,1,5,0
642113,3,5,1,0,2
784148,1,5,2,0,3
509102,1,5,3,0,2
274409,2,4,0,1,5
243724,2,4,5,1,0
517432,3,1,5,0,2
533211,1,5,3,0,2
495559,1,2,5,0,4
415205,5,1,2,3,4
326038,2,4,5,1,0
600022,3,1,5,0,2
202124,2,4,1,5,0
173028,2,4,1,5,0
791003,0,2,4,1,5
249130,2,4,0,1,5
752103,0,1,5,3,2
146105,4,2,5,1,0
843327,2,0,4,1,5
521101,1,5,3,0,2
503188,1,5,2,0,4
628501,3,1,5,0,2
685535,3,5,1,0,2
638182,3,1,5,0,2
276124,2,4,0,1,5
151209,2,4,5,1,0
416011,5,1,3,2,4
805132,2,4,0,1,5
530048,1,3,5,0,2
521228,1,3,5,0,2
756051,0,1,2,5,4
781028,0,2,4,1,5
765025,0,1,5,2,3
313321,2,4,5,1,0
473995,2,4,1,5,0
577521,3,5,1,0,2
303303,2,4,1,5,0
630611,3,1,5,0,2
600043,3,1,5,0,2
421308,5,1,3,2,4
382007,5,2,1,4,3
612503,3,1,5,0,2
476444,2,4,1,5,0
145027,4,2,5,1,0
470223,2,4,1,5,0
621718,3,1,5,0,2
608201,3,1,5,0,2
177022,4,2,0,5,1
400052,5,1,3,2,4
431708,2,4,5,1,0
